Receptor,Smiles,Ligand_ID,Action,Database,Ki
D3R,O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccn2)cc1,6675.0,Antagonist,GtoPharm,0.6309573444801942
D3R,CCc1cccc(N2CCN(C[C@H](O)CCNC(=O)c3cc4ccccc4[nH]3)CC2)c1Cl,11288.0,Antagonist,GtoPharm,0.3162277660168379
D3R,N#Cc1ccc2c(c1)[C@H]1CN(CCCCNC(=O)c3ccc(-c4ccccc4)cc3)C[C@@H]1CO2,129.0,Antagonist,GtoPharm,0.2511886431509582
D3R,N#Cc1ccc2c(c1)CCN(CC[C@H]1CC[C@H](NC(=O)c3ccnc4ccccc34)CC1)C2,143.0,Antagonist,GtoPharm,10.0
D3R,C=CCN1C[C@H](C(=O)N(CCCN(C)C)C(=O)NCC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,37.0,Agonist,GtoPharm,0.7943282347242822
D3R,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,83.0,Antagonist,GtoPharm,5.9
D3R,CN(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21,11976.0,Antagonist,GtoPharm,5.011872336272715
D3R,Oc1cccc(CCN(CCc2ccccc2)CC2CC2)c1,9190.0,Agonist,GtoPharm,158.4893192461114
D3R,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,965.0,Antagonist,GtoPharm,7.5
D3R,OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,948.0,Antagonist,GtoPharm,1.0
D3R,CCN(CC)C(=O)N[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,43.0,Agonist,GtoPharm,0.2511886431509582
D3R,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,205.0,Antagonist,GtoPharm,19.95262314968879
D3R,CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)=O)cc21,7227.0,Antagonist,GtoPharm,25.11886431509582
D3R,CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,48.0,Agonist,GtoPharm,5.011872336272715
D3R,O=C1[C@H]2CCCC[C@H]2C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1,7556.0,Antagonist,GtoPharm,0.2511886431509582
D3R,c1cnc(N2CCN(Cc3ccc4c(c3)OCO4)CC2)nc1,49.0,Agonist,GtoPharm,251.1886431509582
D3R,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,7279.0,Antagonist,GtoPharm,3.981071705534969
D3R,CN(C)CCCN1c2ccccc2Sc2ccccc21,7281.0,Antagonist,GtoPharm,158.4893192461114
D3R,CCN1CCC[C@H]1CNC(=O)c1c(O)c(Cl)cc(Cl)c1OC,94.0,Antagonist,GtoPharm,12.58925411794166
D3R,CCCN(CCC)CCc1cccc2c1CC(O)=N2,7295.0,Agonist,GtoPharm,19.95262314968879
D3R,CCCN(CCc1cccs1)[C@H]1CCc2c(O)cccc2C1,941.0,Agonist,GtoPharm,3.981071705534969
D3R,Oc1ccc2[nH]cc(CCCCN3CC=C(c4ccccc4)CC3)c2c1,52.0,Agonist,GtoPharm,1.258925411794166
D3R,CCN(CC)C(=O)N[C@H]1C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,56.0,Agonist,GtoPharm,1.0
D3R,OCCN1CCN(CC/C=C2\c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,968.0,Antagonist,GtoPharm,316.2277660168379
D3R,CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,103.0,Antagonist,GtoPharm,6.309573444801943
D4R,CC(C)(C)[C@]1(O)CCN2C[C@H]3c4ccccc4CCc4cccc(c43)[C@@H]2C1,62.0,Antagonist,GtoPharm,501.1872336272725
D4R,Cc1cccc(NC(=O)CN2CCC(c3ccccn3)CC2)c1,3301.0,Agonist,GtoPharm,7.943282347242822
D4R,Cc1cccc(C(=O)NCN2CCC(c3cccc[n+]3[O-])CC2)c1,8439.0,Agonist,GtoPharm,1584.893192461114
D4R,Clc1ccc(CN2CCO[C@H](CCc3ccccc3)C2)cc1,8440.0,Antagonist,GtoPharm,39.81071705534969
D4R,CC(C)Oc1cccnc1N(C)C1CCN(Cc2ccccc2)CC1,5781.0,Antagonist,GtoPharm,1.258925411794166
D4R,COc1ccccc1N1CCN(CCN(C(=O)C2CCCCC2)c2ccccn2)CC1,80.0,Agonist,GtoPharm,15.84893192461114
D4R,CN1CCc2cccc3c2[C@@H]1Cc1ccc(O)c(O)c1-3,8285.0,Agonist,GtoPharm,3.981071705534969
D4R,O=C(CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,9215.0,Antagonist,GtoPharm,0.06309573444801943
D4R,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,35.0,Antagonist,GtoPharm,398.1071705534969
D4R,C=CCN1C[C@H](C(=O)N(CCCN(C)C)C(=O)NCC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,37.0,Agonist,GtoPharm,50.11872336272725
D4R,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,83.0,Antagonist,GtoPharm,15.84893192461114
D4R,NCCc1ccc(O)c(O)c1,940.0,Agonist,GtoPharm,25.11886431509582
D4R,CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1O,966.0,Antagonist,GtoPharm,100.0
D4R,Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1,939.0,Agonist,GtoPharm,316.2277660168379
D4R,CCN(CC)C(=O)N[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,43.0,Agonist,GtoPharm,5.011872336272715
D4R,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,205.0,Antagonist,GtoPharm,7.943282347242822
D4R,CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,48.0,Agonist,GtoPharm,63.09573444801929
D4R,O=C1[C@H]2CCCC[C@H]2C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1,7556.0,Antagonist,GtoPharm,0.07943282347242822
D4R,c1cnc(N2CCN(Cc3ccc4c(c3)OCO4)CC2)nc1,49.0,Antagonist,GtoPharm,316.2277660168379
D4R,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,7279.0,Antagonist,GtoPharm,794.3282347242822
D4R,CCCN1CCC[C@@H]2Cc3[nH]ncc3C[C@H]21,2.0,Agonist,GtoPharm,31.62277660168379
D4R,CCCN(CCc1cccs1)[C@H]1CCc2c(O)cccc2C1,941.0,Agonist,GtoPharm,50.11872336272725
D4R,Oc1ccc2[nH]cc(CCCCN3CC=C(c4ccccc4)CC3)c2c1,52.0,Agonist,GtoPharm,6.309573444801943
D4R,NS(=O)(=O)c1ccc(N2CCN(CC[C@@H]3OCCc4ccccc43)CC2)cc1,980.0,Antagonist,GtoPharm,1.258925411794166
D4R,CCN(CC)C(=O)N[C@H]1C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,56.0,Antagonist,GtoPharm,7.943282347242822
D4R,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,214.0,Antagonist,GtoPharm,39.81071705534969
D4R,CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,103.0,Antagonist,GtoPharm,39.81071705534969
D5R,NC1CCc2cc(O)c(O)cc2C1,932.0,Agonist,GtoPharm,1000.0
D5R,Oc1ccc([C@@H]2CNCCc3c2cc(O)c(O)c3Cl)cc1,933.0,Agonist,GtoPharm,15.84893192461114
D5R,CC(C)(C)[C@]1(O)CCN2C[C@H]3c4ccccc4CCc4cccc(c43)[C@@H]2C1,62.0,Antagonist,GtoPharm,25.11886431509582
D5R,Oc1ccc([C@H]2CNCCc3c2cc(O)c(O)c3Cl)cc1,985.0,Agonist,GtoPharm,794.3282347242822
D5R,NCCc1c[nH]c2ccc(O)cc12,5.0,Agonist,GtoPharm,3162.277660168379
D5R,CCCN1CCc2cccc3c2C1Cc1ccc(O)c(O)c1-3,934.0,Agonist,GtoPharm,1258.925411794166
D5R,CN1CCc2cc(Cl)c(O)cc2C(c2ccccc2)C1,946.0,Antagonist,GtoPharm,0.3
D5R,Oc1cc2c(cc1O)C(c1ccccc1)CNCC2,935.0,Agonist,GtoPharm,100.0
D5R,CC[C@H](C)[C@@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,988.0,Agonist,GtoPharm,125.8925411794166
D5R,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,35.0,Agonist,GtoPharm,501.1872336272725
D5R,C=CCN1C[C@H](C(=O)N(CCCN(C)C)C(=O)NCC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,37.0,Agonist,GtoPharm,19.95262314968879
D5R,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,83.0,Antagonist,GtoPharm,125.8925411794166
D5R,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,38.0,Antagonist,GtoPharm,251.1886431509582
D5R,NCCc1ccc(O)c(O)c1,940.0,Agonist,GtoPharm,251.1886431509582
D5R,CN1CCc2cc(Cl)c(O)cc2[C@H]2c3ccccc3CC[C@@H]21,3304.0,Antagonist,GtoPharm,5.011872336272715
D5R,OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,948.0,Antagonist,GtoPharm,7.943282347242822
D5R,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,204.0,Antagonist,GtoPharm,12.58925411794166
D5R,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,86.0,Antagonist,GtoPharm,501.1872336272725
D5R,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,88.0,Antagonist,GtoPharm,2511.886431509582
D5R,CCN(CC)C(=O)N[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,43.0,Agonist,GtoPharm,3.16227766016838
D5R,NC[C@H](O)c1ccc(O)c(O)c1,505.0,Agonist,GtoPharm,12589.25411794166
D5R,CCCN(CCc1cccs1)[C@H]1CCc2c(O)cccc2C1,941.0,Agonist,GtoPharm,1000.0
D5R,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,99.0,Antagonist,GtoPharm,5011.872336272725
D5R,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,100.0,Antagonist,GtoPharm,2511.886431509582
TA1R,CCN(C[C@H]1COC(N)=N1)c1ccccc1,5862.0,Agonist,GtoPharm,31.62277660168379
TA1R,NCC(O)c1ccc(O)cc1,2149.0,Agonist,GtoPharm,493.0
TA1R,NCCc1ccc(O)cc1,2148.0,Agonist,GtoPharm,34.0
TA1R,NCCc1ccccc1,2144.0,Agonist,GtoPharm,8.0
5HT2A,CN(C)CCc1c[nH]c2cc(O)ccc12,D00APD,Antagonist,TTD,7600.0
5HT2A,Cn1c(O)c(C=C2C=Nc3ccccc32)n(C)c1=N,D00AVR,Antagonist,TTD,598.0
5HT2A,CC(N)CN1CCc2ccc(Br)cc21,D00GOY,Antagonist,TTD,351.0
5HT2A,CC(N)Cn1ccc2cc(Br)ccc21,D00LXH,Antagonist,TTD,158.49
5HT2A,CC(N)Cn1ncc2ccc3occc3c21,D00NST,Antagonist,TTD,0.78
5HT2A,Cc1[nH]c2cccc(O)c2c1CCN(C)C,D00OCV,Antagonist,TTD,122.0
5HT2A,O=S1(=O)c2cccc3cccc(c23)N1CCCN1CCN(c2ccc(F)cc2)CC1,D00PXQ,Antagonist,TTD,0.04
5HT2A,N#Cc1c[nH]c2c(C(=O)N3CCN(CCc4ccc(F)cc4)CC3)cccc12,D00TLM,Modulator,TTD,0.48
5HT2A,CCCC(=O)Oc1cccc2c1-c1cccc3c1C(C2)N(CCC)CC3,D00YEB,Antagonist,TTD,56.0
5HT2A,COc1ccc2cnn(CC(C)N)c2c1,D01BGW,Antagonist,TTD,16.0
5HT2A,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=S)[nH]c3ccccc3c2=O)CC1,D01CGM,Antagonist,TTD,0.13
5HT2A,NCC1c2ccccc2Cc2ccccc21,D01CXD,Antagonist,TTD,20.0
5HT2A,Cl.Fc1ccc(OCC2CNCCO2)c2c1CCC2,D01ESB,Antagonist,TTD,86.0
5HT2A,CN(C)CC(c1ccccc1)c1ccccc1,D01HJZ,Antagonist,TTD,7356.0
5HT2A,CSc1cc2c(cc1F)CCN2CC(C)N,D01NTM,Antagonist,TTD,53.0
5HT2A,CC(N)Cn1ncc2ccc(O)c(Cl)c21,D01SJL,Antagonist,TTD,12.0
5HT2A,Clc1ccc2cc3n(c2c1)CCNC3,D01WNO,Antagonist,TTD,58.0
5HT2A,CNCCC(c1ccccc1)c1ccccc1,D02GNN,Antagonist,TTD,1498.0
5HT2A,c1ccc(CN2CCC(c3c(-c4ccccc4)[nH]c4ccccc34)CC2)cc1,D02JPD,Antagonist,TTD,28.0
5HT2A,CN(C)CCC(c1ccccc1)c1ccccc1,D02SDX,Antagonist,TTD,1636.0
5HT2A,CN(C)CCc1c[nH]c2ccccc12,D03DLZ,Antagonist,TTD,65.0
5HT2A,COc1ccc2c(c1)C(CN)c1ccccc1C2,D03IWX,Antagonist,TTD,1367.0
5HT2A,CNCCC1c2ccccc2Cc2ccccc21,D03VUU,Antagonist,TTD,92.0
5HT2A,NCCCC(c1ccccc1)c1ccccc1,D04SCQ,Antagonist,TTD,2589.0
5HT2A,Clc1ccc2c(c1)cc1n2CCNC1,D04UCV,Antagonist,TTD,320.0
5HT2A,CC(N)Cn1ncc2ccc(O)c(F)c21,D04YCJ,Antagonist,TTD,5.8
5HT2A,CC(N)Cn1ncc2ccc(F)cc21,D05JIO,Antagonist,TTD,82.0
5HT2A,CNCCCC(c1ccccc1)c1ccccc1,D05RKS,Antagonist,TTD,754.0
5HT2A,CN(C)Cc1c[nH]c2cccc(O)c12,D05SWY,Antagonist,TTD,923.0
5HT2A,COc1cccc2c1Cc1ccccc1C2CN,D05ULV,Antagonist,TTD,124.0
5HT2A,NCCC1c2ccccc2Cc2ccccc21,D05YFZ,Antagonist,TTD,480.0
5HT2A,CN(C)CCc1c[nH]c2cccc(F)c12,D06ABJ,Antagonist,TTD,335.0
5HT2A,COc1ccc(OC)c(CC(C)N)c1,D06PKJ,Antagonist,TTD,211.0
5HT2A,CCCCC(=O)Oc1cccc2c1-c1cccc3c1C(C2)N(CCC)CC3,D07CZJ,Antagonist,TTD,92.0
5HT2A,c1ccc(CCN2CCC(c3c(-c4ccccc4)[nH]c4ccccc34)CC2)cc1,D07GBV,Antagonist,TTD,0.48
5HT2A,O=C(NCC=CCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccn2)cc1,D07GQP,Antagonist,TTD,62.4
5HT2A,COc1ccc(NS(=O)(=O)c2sc3ccc(Cl)cc3c2C)cc1N1CCNCC1,D07LRJ,Antagonist,TTD,1740.0
5HT2A,c1ccc(-c2[nH]c3ccccc3c2C2CCNCC2)cc1,D08CZT,Antagonist,TTD,12.0
5HT2A,COc1ccc2[nH]cc(CC(C)N)c2c1,D08EFH,Antagonist,TTD,4.6
5HT2A,Cc1ccc2c(ccn2CC(C)N)c1,D08FUK,Antagonist,TTD,794.0
5HT2A,CC(Cc1c[nH]c2cccc(O)c12)N(C)C,D08GJS,Antagonist,TTD,982.0
5HT2A,O=S(c1ccccc1)c1ccc(C=Cc2ccc(F)cc2)nc1,D08JCU,Antagonist,TTD,7.7
5HT2A,COc1cc(Br)c(OC)c2c1C(CN)CC2,D08MNG,Antagonist,TTD,53.0
5HT2A,NC(N)=NCCCC1NC(=O)C(=Cc2c[nH]c3cc(Br)ccc23)NC1=O,D08OFG,Antagonist,TTD,1930.0
5HT2A,NC1=NCc2c(ccc(Cl)c2Cl)N1,D08VGJ,Antagonist,TTD,434.0
5HT2A,O=C(c1ccccc1)C1CCN(CCc2ccccc2)CC1,D08XGI,Antagonist,TTD,9.6
5HT2A,O=S(=O)(c1ccccc1)c1ccc(C=Cc2ccc(F)cc2)nc1,D09HFT,Antagonist,TTD,7.4
5HT2A,CC(N)Cc1c[nH]c2ccc3c(c12)CCCO3,D09HJL,Agonist,TTD,2.0
5HT2A,CCCN1CCc2cccc3c2C1Cc1cccc(OC(=O)CC)c1-3,D0B1GJ,Antagonist,TTD,109.0
5HT2A,CN(C)CCCSc1ccccc1NC(=O)C=Cc1ccccc1,D0B3WX,Antagonist,TTD,13.0
5HT2A,CC(N)Cn1ccc2cc(F)c(Cl)cc21,D0B4BN,Antagonist,TTD,31.62
5HT2A,COc1ccc2c(c1)Cc1ccccc1C2CN,D0B9ZK,Antagonist,TTD,7.5
5HT2A,c1ccc2c(c1)cc1n2CCNC1,D0C1SE,Antagonist,TTD,635.0
5HT2A,COc1ccc2[nH]cc(CCN(C)C)c2c1,D0C5XQ,Antagonist,TTD,15.0
5HT2A,NCC(c1ccccc1)c1ccccc1,D0C7FL,Antagonist,TTD,4140.0
5HT2A,CN(C)CCn1ccc2ccccc21,D0F1FN,Antagonist,TTD,600.0
5HT2A,NCCn1ncc2ccc(O)cc21,D0F5WP,Antagonist,TTD,20.0
5HT2A,COc1ccc(NC(=O)Nc2ccc(F)cc2F)cc1-c1c(Br)cnn1C,D0GJ7B,Modulator,TTD,0.51
5HT2A,CCc1cc2c(ccc3cnn(CC(C)N)c32)o1,D0H5XR,Antagonist,TTD,13.0
5HT2A,COc1cccc(C(O)C2CCN(CCc3ccc(F)cc3)CC2)c1OC,D0HZ2E,Antagonist,TTD,0.1
5HT2A,CCCCCCC(=O)Oc1cccc2c1-c1cccc3c1C(C2)N(CCC)CC3,D0I2WQ,Antagonist,TTD,95.0
5HT2A,CC(N)Cn1ncc2ccc(O)c(I)c21,D0I9RW,Antagonist,TTD,21.0
5HT2A,O=C(Nc1cccnc1)N1CCc2ccc(Cl)cc21,D0J2ID,Antagonist,TTD,794.0
5HT2A,Cn1c(O)c(C=C2C=Nc3cc(Br)ccc32)n(C)c1=N,D0J2UA,Antagonist,TTD,2000.0
5HT2A,CC(N)Cn1ccc2cc(F)ccc21,D0J8RI,Antagonist,TTD,158.49
5HT2A,Clc1cccc2cc3n(c12)CCNC3,D0K6VR,Antagonist,TTD,330.0
5HT2A,c1ccc(CNCC2c3ccccc3Cc3ccccc32)cc1,D0K8DY,Antagonist,TTD,721.0
5HT2A,COc1cccc2c1CCCC2CN(C)CCc1ccc2ccoc2c1,D0K9JP,Antagonist,TTD,1000.0
5HT2A,CC(N)Cn1ccc2ccc(F)cc21,D0KU6D,Antagonist,TTD,251.0
5HT2A,NCC1c2ccccc2C=Cc2ccccc21,D0L0MU,Antagonist,TTD,4130.0
5HT2A,COc1cc2c3c(c1OC)-c1cc4c(cc1CC3N(C)CC2)OCO4,D0L5MW,Antagonist,TTD,832.0
5HT2A,COc1cc(CCN)cc(OC)c1OC,D0L8MR,Antagonist,TTD,551.0
5HT2A,CC(N)Cn1ccc2ccc3ncccc3c21,D0M1YU,Antagonist,TTD,31.0
5HT2A,CCN(CC)C(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,D0M7LV,Antagonist,TTD,2.6
5HT2A,Cc1c(O)ccc2cnn(CC(C)N)c12,D0N8YG,Antagonist,TTD,1.8
5HT2A,CCN=c1n(C)c(O)c(C=C2C=Nc3ccccc32)n1C,D0NM6R,Antagonist,TTD,1700.0
5HT2A,c1cc2ccc3c(c2o1)CCNCC3,D0O5KK,Antagonist,TTD,99.0
5HT2A,CN1CCC(c2c(-c3ccccc3)[nH]c3ccccc23)CC1,D0Q1ZC,Antagonist,TTD,7.8
5HT2A,CC(N)Cn1ccc2cc(Cl)ccc21,D0Q3OK,Antagonist,TTD,199.53
5HT2A,NCCc1ccccc1,D0Q6PI,Antagonist,TTD,16800.0
5HT2A,CC(N)Cn1ccc2cc(F)c(F)cc21,D0Q9FU,Antagonist,TTD,12.0
5HT2A,CC(N)Cn1ncc2cc(F)ccc21,D0Q9KP,Antagonist,TTD,89.0
5HT2A,c1ccc(-c2[nH]c3ccccc3c2CCN2CCCCC2)cc1,D0R5WB,Antagonist,TTD,2.6
5HT2A,CCCCCC(=O)Oc1cccc2c1-c1cccc3c1C(C2)N(CCC)CC3,D0R8PL,Antagonist,TTD,109.0
5HT2A,COc1cccc(C(=O)Nc2ccc(OCCN3CCOCC3)c(-c3ccnn3C)c2)c1,D0R9KG,Agonist,TTD,4.9
5HT2A,NCCCC1c2ccccc2Cc2ccccc21,D0S0WX,Antagonist,TTD,32.0
5HT2A,CN(C)CCCC(c1ccccc1)c1ccccc1,D0S3WR,Antagonist,TTD,1151.0
5HT2A,CCCCC1CCN(CCCC(=O)c2ccccc2C)CC1,D0T2RY,Antagonist,TTD,1000.0
5HT2A,Clc1ccc2c(c1Cl)CCNCC2,D0T7RY,Antagonist,TTD,93.0
5HT2A,CN(C)Cc1cn(C)c2cccc(O)c12,D0T8UR,Antagonist,TTD,498.0
5HT2A,COc1cc(CCN)c(OC)cc1Br,D0U3GZ,Antagonist,TTD,0.66
5HT2A,COc1ccc2ccn(CCN(C)C)c2c1,D0U5HQ,Antagonist,TTD,1040.0
5HT2A,O=C(Nc1cccnc1)N1CCc2cc(Cl)ccc21,D0U7UD,Antagonist,TTD,2511.89
5HT2A,CN(C)CCCc1c[nH]c2cccc(O)c12,D0W8EB,Antagonist,TTD,588.0
5HT2A,c1cc2c3c(ccc2o1)CCNCC3,D0XX7J,Antagonist,TTD,46.0
5HT2A,NC1=NCc2c(Cl)cccc2N1,D0Y9TL,Antagonist,TTD,1164.0
5HT2A,COc1cccc2c1C(CN)c1ccccc1C2,D0ZZ4S,Antagonist,TTD,1158.0
5HT2A,Oc1cccc2[nH]cc(CCN3CCCC3)c12,D0ZZ4Z,Antagonist,TTD,429.0
5HT2B,CN(C)CCc1c[nH]c2cc(O)ccc12,D00APD,Antagonist,TTD,6300.0
5HT2B,COc1ccc2cnn(CC(C)N)c2c1,D01BGW,Antagonist,TTD,7.5
5HT2B,CC(N)Cn1ncc2ccc(O)c(Cl)c21,D01SJL,Antagonist,TTD,3.8
5HT2B,CC(NCCC(c1ccccc1)c1ccccc1)c1ccccc1,D02FEA,Antagonist,TTD,3217.0
5HT2B,CC(N)Cn1ncc2ccc(O)c(F)c21,D04YCJ,Antagonist,TTD,1.7
5HT2B,CN(C)Cc1c[nH]c2cccc(O)c12,D05SWY,Antagonist,TTD,1242.0
5HT2B,CN(C)CCc1c[nH]c2cccc(F)c12,D06ABJ,Antagonist,TTD,8.39
5HT2B,COc1ccc2[nH]c3c(c2c1)CCNC3C,D07RIQ,Antagonist,TTD,491.0
5HT2B,COc1cc(CC(C)N)c(OC)cc1I,D07XTU,Antagonist,TTD,1.6
5HT2B,COc1ccc2[nH]cc(CC(C)N)c2c1,D08EFH,Antagonist,TTD,7.8
5HT2B,CC(Cc1c[nH]c2cccc(O)c12)N(C)C,D08GJS,Antagonist,TTD,745.0
5HT2B,CC(N)Cc1c[nH]c2ccc3c(c12)CCCO3,D09HJL,Agonist,TTD,5.3
5HT2B,CCCCn1cc(CCN(C)C)c2c(O)cccc21,D0AP6N,Antagonist,TTD,5.8
5HT2B,COc1ccc2[nH]cc(CCN(C)C)c2c1,D0C5XQ,Antagonist,TTD,52.0
5HT2B,NCCn1ncc2ccc(O)cc21,D0F5WP,Antagonist,TTD,15.0
5HT2B,CCc1cc2c(ccc3cnn(CC(C)N)c32)o1,D0H5XR,Antagonist,TTD,2.5
5HT2B,CC(N)Cn1ncc2ccc(O)c(I)c21,D0I9RW,Antagonist,TTD,6.0
5HT2B,COc1cc2c3c(c1OC)-c1cc4c(cc1CC3N(C)CC2)OCO4,D0L5MW,Antagonist,TTD,543.0
5HT2B,Cc1c(O)ccc2cnn(CC(C)N)c12,D0N8YG,Antagonist,TTD,8.7
5HT2B,c1cc2ccc3c(c2o1)CCNCC3,D0O5KK,Antagonist,TTD,34.0
5HT2B,COc1ccc2[nH]cc(CN)c2c1,D0O7MW,Antagonist,TTD,1617.0
5HT2B,CN(C)CCc1cn(C)c2cccc(O)c12,D0R8VT,Antagonist,TTD,38.0
5HT2B,CCCCC1CCN(CCCC(=O)c2ccccc2C)CC1,D0T2RY,Antagonist,TTD,1000.0
5HT2B,Clc1ccc2c(c1Cl)CCNCC2,D0T7RY,Antagonist,TTD,100.0
5HT2B,CN(C)Cc1cn(C)c2cccc(O)c12,D0T8UR,Antagonist,TTD,1242.0
5HT2B,N#Cc1cc(CN2CCC(Nc3ncnc4sc(Cl)cc34)CC2)ccc1F,D0W4XY,Antagonist,TTD,3.4
5HT2B,CN(C)CCCc1c[nH]c2cccc(O)c12,D0W8EB,Antagonist,TTD,98.0
5HT2B,c1cc2c3c(ccc2o1)CCNCC3,D0XX7J,Antagonist,TTD,90.0
5HT2B,COc1cc2c(CCNC(C)=O)c[nH]c2cc1F,D0Z7GS,Antagonist,TTD,2495.0
5HT2B,Oc1cccc2[nH]cc(CCN3CCCC3)c12,D0ZZ4Z,Antagonist,TTD,423.0
5HT2C,CN(C)CCc1c[nH]c2cc(O)ccc12,D00APD,Antagonist,TTD,6800.0
5HT2C,Cn1c(O)c(C=C2C=Nc3ccccc32)n(C)c1=N,D00AVR,Antagonist,TTD,10000.0
5HT2C,O=C(Nc1cccnc1)N1CCc2ccccc21,D00BWZ,Antagonist,TTD,1258.93
5HT2C,c1nc(N2CCNCC2)c2sccc2n1,D00DHV,Antagonist,TTD,113.0
5HT2C,CC(N)CN1CCc2ccc(Br)cc21,D00GOY,Antagonist,TTD,24.0
5HT2C,CC(N)Cn1ccc2cc(Br)ccc21,D00LXH,Antagonist,TTD,3.981
5HT2C,CC(N)Cn1ncc2ccc3occc3c21,D00NST,Antagonist,TTD,0.2
5HT2C,NC(N)=NCCCC1NC(=O)C(Cc2c[nH]c3cc(Br)ccc23)NC1=O,D00OBS,Antagonist,TTD,4630.0
5HT2C,Cc1[nH]c2cccc(O)c2c1CCN(C)C,D00OCV,Antagonist,TTD,539.0
5HT2C,COc1ccc2cnn(CC(C)N)c2c1,D01BGW,Antagonist,TTD,1.5
5HT2C,c1nc(N2CCNCC2)c2ccsc2n1,D01FOM,Antagonist,TTD,127.0
5HT2C,CSc1cc2c(cc1F)CCN2CC(C)N,D01NTM,Antagonist,TTD,3.2
5HT2C,CC(N)Cn1ncc2ccc(O)c(Cl)c21,D01SJL,Antagonist,TTD,1.2
5HT2C,c1cc2c3c(c1)C1CCCC1CN3CCNC2,D02BRJ,Modulator,TTD,3.0
5HT2C,CCC1N=C(N)Nc2cccc(Cl)c21,D03ZHB,Antagonist,TTD,380.0
5HT2C,Cc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1ccc(OCc3ccccn3)nc1)CC2,D04DGE,Agonist,TTD,0.5012
5HT2C,CC1N=C(N)Nc2cccc(Cl)c21,D04TPO,Antagonist,TTD,152.0
5HT2C,c1cc2occc2c(N2CCNCC2)n1,D04VXP,Antagonist,TTD,22.0
